Date,Close,High,Low,Open,Volume,Return,LogReturn,MA_5,MA_20,STD_5,STD_20,Momentum,Volatility,RSI,MACD_Hist,BB_Width,ATR,ATR_norm,GARCH_Vol,Regime,Signal,ML_Proba,ML_Signal
10/17/2022,17311.80078,17328.55078,17098.55078,17144.80078,212200,0.007337587,0.007310798,17123.8,17228.84258,133.0649076,289.3535129,217.4511719,0.011407882,50.87239576,10.10208117,6.547785599,245.8923836,0.014203744,0.014117735,1,1,0.843234,1
10/18/2022,17486.94922,17527.80078,17434.05078,17438.75,239500,0.010117286,0.010066449,17224.47969,17222.07754,181.9001051,281.1366006,599.5996094,0.010639344,54.99164158,31.96112743,6.36434396,243.7572133,0.013939379,0.014117735,2,1,0.9503489,1
10/19/2022,17512.25,17607.59961,17472.84961,17568.15039,210500,0.001446838,0.001445792,17302.20977,17206.87754,209.0309369,254.2539468,237.9492188,0.008178372,55.5711629,46.38989202,5.760861435,235.9709838,0.013474624,0.014117735,2,1,0.9744298,1
10/20/2022,17563.94922,17584.15039,17421,17423.09961,249600,0.002952175,0.002947825,17412.12969,17199.15752,158.1200935,239.8421467,232.1484375,0.008169365,56.79533265,56.98407499,5.436759508,230.7695128,0.013138817,0.014117735,2,1,0.932629,1
10/21/2022,17576.30078,17670.15039,17520.75,17622.84961,277700,0.000703234,0.000702987,17490.25,17196.48252,106.2724454,235.0365213,261.6503906,0.008132691,57.09946457,61.97849818,5.328654005,224.9574327,0.012798907,0.014117735,2,1,0.79880244,1
10/24/2022,17730.75,17777.55078,17707.40039,17736.34961,45000,0.008787356,0.008748972,17574.03984,17216.65254,94.95757918,262.5562708,489.75,0.008147644,60.81404902,72.12836342,5.945597078,223.2640446,0.012591912,0.014117735,2,-1,0.387877,0
10/25/2022,17656.34961,17811.5,17637,17808.30078,251400,-0.004196122,-0.00420495,17607.91992,17248.65498,85.90487393,275.5367655,672.7988281,0.00595995,58.19982163,70.2084446,6.227964304,219.7808986,0.012447697,0.014117735,2,1,0.91011626,1
10/27/2022,17736.94922,17783.90039,17654.5,17771.40039,324600,0.004564908,0.00455452,17652.85977,17285.13242,82.03119404,289.8370763,613.3496094,0.00577302,60.19604035,70.55578291,6.537369358,213.325148,0.012027161,0.014117735,2,1,0.8936507,1
10/28/2022,17786.80078,17838.90039,17723.69922,17756.40039,250000,0.002810605,0.002806663,17697.43008,17331.54248,82.18730699,292.2479226,772.4511719,0.00463824,61.42316068,70.1829066,6.574095531,206.3162926,0.011599404,0.014117735,2,1,0.91171265,1
10/31/2022,18012.19922,18022.80078,17899.90039,17910.19922,227200,0.01267223,0.01259261,17784.60977,17391.24746,135.4850817,303.5877083,826.5,0.005043192,66.45821191,80.42119093,6.805738267,208.4365574,0.011571966,0.014117735,2,1,0.71167594,1
11/1/2022,18145.40039,18175.80078,18060.15039,18130.69922,349900,0.007395053,0.007367844,17867.53984,17443.8,203.9036788,338.4568196,833.5996094,0.005046538,69.03068412,90.70652713,7.564565096,205.2340578,0.011310528,0.014117735,2,-1,0.1769989,0
11/2/2022,18082.84961,18178.75,18048.65039,18177.90039,270900,-0.003447198,-0.003453153,17952.83984,17503.575,181.4410173,340.5717878,595.9003906,0.005254904,66.45323566,87.78300935,7.585840435,199.8673115,0.011052866,0.014117735,2,-1,0.1568082,0
11/3/2022,18052.69922,18106.30078,17959.19922,17968.34961,213000,-0.001667347,-0.001668739,18015.98984,17542.49492,137.0281826,357.0691547,540.4492188,0.005469368,65.18974516,78.60133542,7.935654839,196.0983294,0.010862549,0.014117735,2,1,0.8404239,1
11/4/2022,18117.15039,18135.09961,18017.15039,18053.40039,267900,0.003570168,0.00356381,18082.05977,17581.7624,52.4083684,375.3922461,553.2011719,0.005471537,66.64950269,71.83659135,8.324241763,190.5162501,0.010515796,0.014117735,2,1,0.79966295,1
11/7/2022,18202.80078,18255.5,18064.75,18211.75,314800,0.004727586,0.004716446,18120.18008,17626.16992,57.91945708,394.1924934,626.5,0.005421861,68.53769929,68.13050565,8.719110692,190.5329465,0.010467232,0.014117735,2,-1,0.21559754,0
11/9/2022,18157,18296.40039,18117.5,18288.25,307200,-0.002516139,-0.00251931,18122.5,17671.96992,59.39567815,400.252461,426.25,0.005380223,66.37364193,57.991617,8.830206119,189.7020496,0.010447874,0.014117735,2,-1,0.13406046,0
11/10/2022,18028.19922,18103.09961,17969.40039,18044.34961,256500,-0.007093726,-0.007119006,18111.56992,17724.20234,72.1708687,372.9154341,371.8496094,0.005833368,60.58064337,38.92322865,8.202862897,189.5518753,0.010514188,0.014117735,2,1,0.8093479,1
11/11/2022,18349.69922,18362.30078,18259.34961,18272.34961,378500,0.017833173,0.017676028,18170.96992,17785.50732,118.7776699,369.7516366,612.75,0.007674366,68.07152748,43.90602928,8.105235561,199.876853,0.01089265,0.014117735,2,-1,0.21350843,0
11/14/2022,18329.15039,18399.44922,18311.40039,18376.40039,301400,-0.001119846,-0.001120473,18213.36992,17851.24736,131.878977,341.2082009,542.3496094,0.007808993,67.19263453,41.77361472,7.451997264,191.8891369,0.010469069,0.014117735,2,1,0.68690354,1
11/15/2022,18403.40039,18427.94922,18282,18362.75,250900,0.004050924,0.004042741,18253.48984,17912.13242,156.1410339,324.4279594,391.2011719,0.007067558,68.76208153,41.24793505,7.061431941,188.6077142,0.010248525,0.014117735,2,1,0.9610388,1
11/16/2022,18409.65039,18442.15039,18344.15039,18398.25,219300,0.000339611,0.000339553,18304.01992,17967.0249,157.9790116,310.0661117,264.25,0.006836753,68.89696116,37.32326915,6.72821603,182.1357346,0.009893492,0.014117735,2,-1,0.12879273,0
11/17/2022,18343.90039,18417.59961,18312.94922,18358.69922,200500,-0.003571496,-0.003577889,18367.16016,18009.87246,36.77437261,299.2554871,261.0507813,0.006846787,65.68386728,26.79398292,6.478183998,176.6010672,0.009627236,0.014117735,2,-1,0.10487848,0
11/18/2022,18307.65039,18394.59961,18209.80078,18382.94922,198800,-0.001976134,-0.001978089,18358.75039,18049.64248,45.53110201,281.9979076,254.9511719,0.006863112,63.91409683,14.49856338,6.091146933,177.1866215,0.009678283,0.014117735,4,-1,0.1186571,0
11/21/2022,18159.94922,18262.30078,18133.34961,18246.40039,213800,-0.00806773,-0.00810045,18324.91016,18079.44248,101.5040192,258.4816404,42.79882813,0.007422736,57.15660869,-5.404886661,5.573993541,176.9804901,0.009745649,0.014117735,0,1,0.8313784,1
11/22/2022,18244.19922,18261.84961,18137.69922,18179.15039,177700,0.00463933,0.004628602,18293.06992,18112.8374,95.52067779,231.826978,41.3984375,0.007416885,59.76946256,-14.21863036,4.989985452,173.2069116,0.009493807,0.014117735,4,1,0.98177654,1
11/23/2022,18267.25,18325.40039,18246,18325.19922,178800,0.001263458,0.001262661,18264.58984,18139.6624,69.85142798,215.7718168,110.25,0.007356215,60.47961707,-19.49271398,4.637536195,166.635073,0.009122067,0.014117735,0,1,0.98474115,1
11/24/2022,18484.09961,18529.69922,18294.25,18326.09961,204000,0.01187095,0.011801043,18292.62969,18181.0499,119.8750372,196.7337624,455.9003906,0.007584864,66.47507673,-9.859514773,4.218730014,173.4789406,0.009385307,0.014117735,4,1,0.84113795,1
11/25/2022,18512.75,18534.90039,18445.09961,18528.44922,205900,0.001550002,0.001548802,18333.64961,18219.83994,155.960138,180.3630093,163.0507813,0.005353168,67.18343193,-3.375670349,3.859443693,167.5019292,0.009047923,0.014117735,0,1,0.9752332,1
11/28/2022,18562.75,18614.25,18365.59961,18430.55078,206500,0.002700841,0.002697201,18414.20977,18258.6374,147.6141321,165.1227648,233.5996094,0.005329448,68.43682731,2.164501699,3.525821987,173.2982479,0.009335807,0.014117735,4,1,0.94182146,1
11/29/2022,18618.05078,18678.09961,18552.15039,18552.44922,195300,0.002979127,0.002974698,18488.98008,18288.92998,134.0282652,172.9220108,214.6503906,0.005278059,69.81023842,7.15612335,3.686241412,169.9161743,0.009126421,0.014117735,0,1,0.98902273,1
11/30/2022,18758.34961,18816.05078,18616.55078,18625.69922,345600,0.007535635,0.007507384,18587.2,18319.57744,108.4138541,198.5615538,348.6992188,0.005630615,73.01799617,16.95032171,4.225727664,172.0293047,0.009170812,0.014117735,4,1,0.95505434,1
12/1/2022,18812.5,18887.59961,18778.19922,18871.94922,325000,0.002886735,0.002882577,18652.88008,18356.05996,128.0383645,218.7789343,468.5996094,0.005294632,74.15924241,23.70482882,4.646734178,168.9736401,0.008981988,0.014117735,0,-1,0.13721186,0
12/2/2022,18696.09961,18781.94922,18639.19922,18752.40039,254400,-0.006187396,-0.006206617,18689.55,18388.22998,101.3451583,219.1276051,388.4492188,0.005833635,67.54561333,17.26185338,4.645997369,169.2827216,0.009054441,0.014117735,4,1,0.98926276,1
12/5/2022,18701.05078,18728.59961,18591.34961,18719.55078,288400,0.000264824,0.000264789,18717.21016,18417.425,72.99310098,220.0056178,541.1015625,0.004702703,67.67765641,10.58973296,4.657218936,166.9946701,0.008929694,0.014117735,0,-1,0.048455544,0
12/6/2022,18642.75,18654.90039,18577.90039,18600.65039,217800,-0.003117514,-0.003122383,18722.15,18439.42246,65.00325781,219.4103342,398.5507813,0.005022043,64.35725346,0.063024445,4.639076758,163.8629358,0.008789633,0.014117735,4,-1,0.12578002,0
12/7/2022,18560.5,18668.30078,18528.40039,18638.84961,200500,-0.004411903,-0.004421664,18682.58008,18459.59746,92.05040915,210.4423551,293.25,0.00543977,59.89281902,-13.85636459,4.4446004,162.1513255,0.008736366,0.014117735,0,1,0.9317376,1
12/8/2022,18609.34961,18625,18536.94922,18570.84961,202800,0.002631912,0.002628455,18641.95,18488.65498,59.41929507,186.5007669,125.25,0.004129676,61.59673046,-20.77449041,3.932756866,156.8584295,0.008429012,0.014117735,4,-1,0.16744706,0
12/9/2022,18496.59961,18664.69922,18410.09961,18662.40039,215800,-0.006058782,-0.006077211,18602.05,18496,78.033833,183.6105163,-16.15039063,0.004623636,55.71338234,-33.20726079,3.870272366,163.8399423,0.008857841,0.014117735,0,1,0.9646561,1
12/12/2022,18497.15039,18521.55078,18345.69922,18402.15039,193900,2.98E-05,2.98E-05,18561.26992,18504.4,65.65975911,179.3695016,-65.59960938,0.004521309,55.73562407,-41.13847993,3.779160942,164.6979152,0.008903962,0.014117735,4,1,0.9431527,1
12/13/2022,18608,18617.25,18490.19922,18524.40039,187600,0.005992794,0.005974908,18554.31992,18514.62998,56.00892884,179.140335,-10.05078125,0.004855561,60.08089173,-38.69966991,3.772247149,162.0088342,0.008706408,0.014117735,0,1,0.9753068,1
12/14/2022,18660.30078,18696.09961,18632.90039,18671.25,208000,0.002810661,0.002806719,18574.28008,18527.1625,73.73891516,180.174173,-98.04882813,0.004225053,61.97743307,-33.53721801,3.791450764,156.7296038,0.008399093,0.014117735,4,-1,0.04465803,0
12/15/2022,18414.90039,18652.90039,18387.69922,18614.40039,183100,-0.013150934,-0.013238174,18535.39023,18530.7125,97.92806476,177.0455859,-397.5996094,0.005607589,49.97908314,-45.86041962,3.724901382,165.0061723,0.008960471,0.014117735,0,-1,0.0470234,0
12/16/2022,18269,18440.94922,18255.15039,18319.09961,277700,-0.007922953,-0.007954506,18489.87031,18528.77998,156.0916008,179.7980864,-427.0996094,0.005771925,44.46727216,-62.04290476,3.783206392,166.491362,0.009113327,0.014117735,4,1,0.9402742,1
12/19/2022,18420.44922,18431.65039,18244.55078,18288.09961,154800,0.008289957,0.008255784,18474.53008,18541.80498,158.9402609,160.0207381,-280.6015625,0.006657124,50.56209836,-60.67843572,3.364697724,167.9633797,0.009118311,0.014117735,0,-1,0.06719797,0
12/20/2022,18385.30078,18404.90039,18202.65039,18340.30078,169000,-0.001908121,-0.001909943,18429.99023,18548.86006,142.5453306,148.9356959,-257.4492188,0.006635235,49.21217671,-60.15733152,3.130425468,171.5230546,0.009329358,0.014117735,4,-1,0.079689845,0
12/21/2022,18199.09961,18473.34961,18162.75,18435.15039,187600,-0.01012772,-0.010179354,18337.75,18545.45254,98.74577671,156.3146138,-361.4003906,0.007152446,42.70720134,-69.69487111,3.286123951,181.4570942,0.009970663,0.014117735,0,-1,0.2082739,0
12/22/2022,18127.34961,18318.75,18068.59961,18288.80078,195700,-0.003942503,-0.003950295,18280.23984,18527.61504,123.2699932,181.938865,-482,0.006985581,40.48641594,-77.57414504,3.828492111,186.3637582,0.010280806,0.014117735,4,-1,0.37115234,0
12/23/2022,17806.80078,18050.44922,17779.5,17977.65039,221500,-0.01768316,-0.017841375,18187.8,18492.31758,246.0053623,243.1554918,-689.7988281,0.008440901,32.3843222,-99.70195843,5.126424123,197.8984619,0.011113645,0.014117735,0,1,0.93840545,1
12/26/2022,18014.59961,18084.09961,17774.25,17830.40039,176700,0.011669633,0.011602068,18106.63008,18464.91006,215.0607405,264.7339837,-482.5507813,0.009726426,40.67280985,-95.65534974,5.589645846,205.8949724,0.011429339,0.014117735,4,1,0.7301924,1
12/27/2022,18132.30078,18149.25,17967.44922,18089.80078,214300,0.006533655,0.006512403,18056.03008,18440.62256,154.2759805,272.1238841,-475.6992188,0.009780851,44.80030829,-80.94705433,5.7532451,204.1739588,0.011260234,0.014117735,0,-1,0.39344895,0
12/28/2022,18122.5,18173.09961,18068.34961,18084.75,193900,-0.000540515,-0.000540661,18040.71016,18408.83008,139.6246507,270.1863884,-537.8007813,0.009633332,44.52254318,-68.27963546,5.722147797,197.0722474,0.010874452,0.014117735,4,1,0.84033436,1
12/29/2022,18191,18229.69922,17992.80078,18045.69922,281100,0.003779832,0.003772706,18053.44023,18377.75508,151.8638701,256.720248,-223.9003906,0.009100349,46.99608468,-52.40284945,5.44614824,199.9169753,0.010989884,0.014117735,0,-1,0.24478015,0
12/30/2022,18105.30078,18265.25,18080.30078,18259.09961,192000,-0.004711078,-0.00472221,18113.14023,18348.21514,63.81337374,252.1107077,-163.6992188,0.008890382,44.33290874,-45.06797887,5.356970587,198.8478498,0.010982853,0.014117735,4,1,0.6781759,1
1/2/2023,18197.44922,18215.15039,18086.5,18131.69922,256100,0.005089583,0.005076675,18149.71016,18323.03506,41.83162922,239.8676184,-223,0.008576298,47.76082562,-32.01898045,5.1038277,193.8337456,0.010651699,0.014117735,0,1,0.8161623,1
1/3/2023,18232.55078,18251.94922,18149.80078,18163.19922,208700,0.001928928,0.00192707,18169.76016,18302.5251,53.73316277,228.3521754,-152.75,0.008625994,49.04793859,-19.64014801,4.864250544,187.284795,0.010272002,0.014117735,4,-1,0.20281328,0
1/4/2023,18042.94922,18243,18020.59961,18230.65039,235200,-0.010399069,-0.010453518,18153.85,18276.64756,77.67051768,226.8996126,-156.1503906,0.008658959,42.89940216,-22.62554611,4.840152121,189.7930518,0.010518959,0.014117735,0,-1,0.24516842,0
1/5/2023,17992.15039,18120.30078,17892.59961,18101.94922,269900,-0.002815439,-0.00281941,18114.08008,18245.7876,101.229004,221.1675348,-135.1992188,0.008621161,41.40189909,-26.17481232,4.725856783,192.5007747,0.010699153,0.014117735,4,-1,0.14055055,0
1/6/2023,17859.44922,18047.40039,17795.55078,18008.05078,238200,-0.007375504,-0.007402837,18064.90977,18213.93008,153.0199704,228.8919691,52.6484375,0.006788339,37.69969727,-35.05860027,4.899465279,196.7399772,0.011016016,0.014117735,0,1,0.77184767,1
1/9/2023,18101.19922,18141.40039,17936.15039,17952.55078,257200,0.013536252,0.013445455,18045.65977,18194.13252,137.4389416,220.0591753,86.59960938,0.007151189,46.99808764,-22.84375562,4.715523585,202.8264911,0.011205141,0.014117735,4,-1,0.27455667,0
1/10/2023,17914.15039,18127.59961,17856,18121.30078,283300,-0.010333505,-0.010387266,17981.97969,18159.44004,97.01617502,205.5963225,-218.1503906,0.007548769,41.79974989,-25.35789307,4.414023933,207.7388567,0.011596356,0.014117735,0,-1,0.09852655,0
1/11/2023,17895.69922,17976.34961,17824.34961,17924.25,259900,-0.001029978,-0.001030508,17952.52969,18121.20996,96.2276934,176.6045342,-226.8007813,0.007545719,41.31430669,-26.15477159,3.799587509,203.7575098,0.011385837,0.014117735,4,-1,0.11217639,0
1/12/2023,17858.19922,17945.80078,17761.65039,17920.84961,227800,-0.002095476,-0.002097674,17925.73945,18093.3749,100.9689678,171.681903,-332.8007813,0.00733791,40.29017481,-26.98957149,3.699361143,202.3570013,0.011331322,0.014117735,0,1,0.9155729,1
1/13/2023,17956.59961,17999.34961,17774.25,17867.5,256700,0.005510096,0.005494971,17945.16953,18077.75488,94.1398484,169.0534712,-148.7011719,0.007597806,44.19901169,-19.07001805,3.645871797,203.9814733,0.011359694,0.014117735,4,-1,0.08979718,0
1/16/2023,17894.84961,18049.65039,17853.65039,18033.15039,206200,-0.003438847,-0.003444773,17903.89961,18051.4749,35.77723832,153.0745656,-302.5996094,0.007337649,42.32644058,-16.25552098,3.306070709,203.411368,0.011367034,0.014117735,0,1,0.70190173,1
1/17/2023,18053.30078,18072.05078,17886.94922,17922.80078,219100,0.008854569,0.008815597,17931.72969,18034.8749,76.58836159,131.4408105,-179.25,0.008009217,48.37097507,-2.698540945,2.841442605,202.1035248,0.011194824,0.014117735,4,1,0.9695561,1
1/18/2023,18165.34961,18183.75,18032.44922,18074.30078,255800,0.006206556,0.006187375,17985.65977,18033.1874,124.7005564,129.422602,122.4003906,0.007542276,52.18714193,13.92580135,2.798075475,198.4747574,0.010926008,0.014117735,0,-1,0.17411658,0
1/19/2023,18107.84961,18155.19922,18063.75,18119.80078,237800,-0.003165367,-0.003170387,18035.58984,18032.2124,110.022746,128.7475906,115.6992188,0.007561196,50.139026,20.74928155,2.783632446,191.555104,0.010578567,0.014117735,4,-1,0.19426472,0
1/20/2023,18027.65039,18145.44922,18016.19922,18115.59961,237200,-0.004428975,-0.004438812,18049.8,18043.25488,101.5307264,117.3646107,168.2011719,0.007264562,47.34790438,19.57617025,2.535969772,187.1047394,0.010378765,0.014117735,0,1,0.8360899,1
1/23/2023,18118.55078,18162.59961,18063.44922,18118.44922,202500,0.005042276,0.005029606,18094.54023,18048.45244,54.64100361,118.326631,17.3515625,0.006021064,50.69793136,24.32700603,2.556020449,183.3793451,0.010121082,0.014117735,4,-1,0.03227295,0
1/24/2023,18118.30078,18201.25,18078.65039,18183.94922,216900,-1.38E-05,-1.38E-05,18107.54023,18047.75244,49.90347733,117.844922,204.1503906,0.004790427,50.68837924,26.66935928,2.545713595,179.0379354,0.009881607,0.014117735,0,-1,0.05121928,0
1/25/2023,17891.94922,18100.59961,17846.15039,18093.34961,257200,-0.01249298,-0.012571673,18052.86016,18036.2249,97.65940259,121.3717323,-3.75,0.006451849,42.82154107,12.88927392,2.62357632,185.688825,0.010378345,0.014117735,4,-1,0.2173092,0
1/27/2023,17604.34961,17884.75,17493.55078,17877.19922,476300,-0.016074247,-0.016204839,17952.16016,18006.89238,215.3978043,149.6036613,-253.8496094,0.008226148,35.32069106,-14.21175328,3.239106647,200.8823688,0.011410951,0.014117735,0,1,0.7124861,1
1/30/2023,17648.94922,17709.15039,17405.55078,17541.94922,432400,0.002533443,0.002530239,17876.41992,17984.0748,246.546161,167.5316329,-307.6503906,0.007999039,37.15900092,-27.00883861,3.631871843,208.2193145,0.011797831,0.014117735,4,1,0.74680084,1
1/31/2023,17662.15039,17735.69922,17537.55078,17731.44922,398300,0.000747986,0.000747707,17785.13984,17957.30986,217.2348117,174.2728591,-232.6992188,0.00800735,37.72321722,-32.11186226,3.783644054,207.4999662,0.011748284,0.014117735,0,-1,0.14863275,0
2/1/2023,17616.30078,17972.19922,17353.40039,17811.59961,512900,-0.002595925,-0.0025993,17684.73984,17926.49736,118.1878509,177.4958838,-437,0.007172411,36.49754583,-35.82018164,3.86024295,236.8784563,0.013446549,0.014117735,4,-1,0.33963895,0
2/2/2023,17610.40039,17653.90039,17445.94922,17517.09961,490100,-0.000334939,-0.000334995,17628.43008,17904.86992,25.54482852,188.5669396,-554.9492188,0.006570883,36.33393668,-35.82882393,4.105973825,234.8122217,0.013333724,0.014117735,0,1,0.68724537,1
2/3/2023,17854.05078,17870.30078,17584.19922,17721.75,424100,0.013835596,0.013740758,17678.37031,17897.96494,100.579385,187.7292919,-253.7988281,0.008470576,46.91616738,-17.51071825,4.089311397,238.4757461,0.013356955,0.014117735,4,-1,0.13145679,0
2/6/2023,17764.59961,17823.69922,17698.34961,17818.55078,282500,-0.005010133,-0.005022726,17701.50039,17893.22246,105.3087592,189.938561,-263.0507813,0.008495789,44.02313184,-9.883880427,4.138532555,232.5632765,0.013091389,0.014117735,0,-1,0.21352448,0
2/7/2023,17721.5,17811.15039,17652.55078,17790.09961,354400,-0.002426151,-0.002429099,17713.37031,17874.2375,103.0859177,187.0100165,-397.0507813,0.0081856,42.65821587,-6.377357811,4.079051027,227.2801574,0.012825108,0.014117735,4,1,0.74252623,1
2/8/2023,17871.69922,17898.69922,17744.15039,17750.30078,291000,0.008475536,0.008439821,17764.45,17872.11494,106.1916922,186.7739244,-246.6015625,0.00884892,48.6350459,6.713228262,4.074385233,223.7029475,0.012517162,0.014117735,0,1,0.9332068,1
2/9/2023,17893.44922,17916.90039,17779.80078,17885.5,260900,0.001217008,0.001216268,17821.05977,17872.00244,74.15000071,186.7596482,1.5,0.007943718,49.45660793,16.91205962,4.074099451,217.5169948,0.012156236,0.014117735,4,-1,0.12170187,0
2/10/2023,17856.5,17876.94922,17801,17847.55078,232000,-0.002064958,-0.002067093,17821.54961,17871.91748,74.42999024,186.7666445,252.1503906,0.005707197,48.05055225,20.97916253,4.07427144,208.5835822,0.011681101,0.014117735,0,-1,0.20191853,0
2/13/2023,17770.90039,17880.69922,17719.75,17859.09961,231300,-0.004793751,-0.004805278,17822.80977,17862.63252,73.26901576,186.9510194,121.9511719,0.006013052,44.86806453,17.83724257,4.080413426,205.1811277,0.011545905,0.014117735,4,1,0.9063545,1
2/14/2023,17929.84961,17954.55078,17800.05078,17840.34961,244500,0.008944354,0.00890459,17864.47969,17864.38252,59.12981962,187.4316628,267.6992188,0.00655386,51.31606847,25.90743158,4.090503254,203.6432179,0.011357776,0.014117735,0,1,0.6992883,1
2/15/2023,18015.84961,18034.09961,17853.80078,17896.59961,229300,0.004796471,0.004785004,17893.30977,17862.50996,90.40216655,185.623271,399.5488281,0.006453582,54.42206815,35.86760365,4.051461642,201.9757615,0.011211004,0.014117735,4,1,0.84692496,1
2/16/2023,18035.84961,18134.75,18000.65039,18094.75,230200,0.001110134,0.001109518,17921.78984,17856.03496,110.6257432,176.5398784,425.4492188,0.006404919,55.13887501,42.19653646,3.854602419,197.1274649,0.010929758,0.014117735,0,-1,0.25433215,0
2/17/2023,17944.19922,18034.25,17884.59961,17974.84961,208100,-0.005081568,-0.005094523,17939.32969,17847.85244,104.4669876,167.8319165,90.1484375,0.005363873,51.16758617,38.6962642,3.666151274,193.8505031,0.010802962,0.014117735,4,-1,0.15735923,0
2/20/2023,17844.59961,18004.34961,17818.40039,17965.55078,174600,-0.005550518,-0.00556598,17954.06953,17838.6999,76.11250014,162.4145752,80,0.005428077,47.18989904,28.62322951,3.549634159,193.2861257,0.010831631,0.014117735,0,-1,0.08472836,0
2/21/2023,17826.69922,17924.90039,17800.30078,17905.80078,198200,-0.001003126,-0.00100363,17933.43945,17824.10732,95.7614771,148.458753,105.1992188,0.005362183,46.49039777,20.10717492,3.247280569,188.3799459,0.010567293,0.014117735,4,-1,0.10572455,0
2/22/2023,17554.30078,17772.5,17529.44922,17755.34961,204000,-0.015280363,-0.015398311,17841.12969,17795.90732,180.9905222,143.1048578,-317.3984375,0.006605891,37.40412537,-3.273868162,3.135133474,196.1563784,0.011174263,0.014117735,0,-1,0.27637392,0
2/23/2023,17511.25,17620.05078,17455.40039,17574.65039,240800,-0.002452435,-0.002455447,17736.20977,17776.87236,191.6338219,154.5213591,-382.1992188,0.006522888,36.1999451,-20.10243171,3.38887039,193.9059507,0.011073222,0.014117735,4,-1,0.19305098,0
2/24/2023,17465.80078,17599.75,17421.80078,17591.34961,209400,-0.00259543,-0.002598804,17640.53008,17769.94492,180.9575088,165.3865962,-390.6992188,0.006524388,34.92174737,-32.04909208,3.628574309,192.7661841,0.011036779,0.014117735,0,-1,0.17288862,0
2/27/2023,17392.69922,17451.59961,17299,17428.59961,246400,-0.004185411,-0.004194195,17550.15,17757.13242,165.7674942,184.1185195,-378.2011719,0.006500211,32.90899795,-42.00126805,4.042466546,190.9115125,0.010976532,0.014117735,4,-1,0.21874796,0
2/28/2023,17303.94922,17440.44922,17255.19922,17383.25,420900,-0.005102716,-0.005115779,17445.6,17739.22236,99.24375345,209.5145995,-625.9003906,0.005236032,30.6028755,-51.08454768,4.604701765,190.5071187,0.011009459,0.014117735,0,1,0.8644157,1
3/1/2023,17450.90039,17467.75,17345.25,17360.09961,272900,0.008492349,0.008456492,17424.91992,17730.95234,79.7984908,217.725438,-564.9492188,0.005968606,38.31125386,-43.98872921,4.787391058,188.5995232,0.010807438,0.014117735,4,-1,0.2578955,0
3/2/2023,17321.90039,17445.80078,17306,17421.5,310700,-0.007392169,-0.007419626,17387.05,17716.52734,73.24732597,235.0041517,-713.9492188,0.00589711,34.67056317,-44.63443994,5.171526208,185.4781566,0.010707726,0.014117735,0,1,0.7695559,1
3/3/2023,17594.34961,17644.75,17427.69922,17451.25,356200,0.015728599,0.015606186,17412.75977,17703.54229,117.1827262,234.1788052,-349.8496094,0.008552808,46.28138069,-24.37725976,5.157143394,195.2904032,0.011099609,0.014117735,4,1,0.803333,1
3/6/2023,17711.44922,17799.94922,17671.94922,17680.34961,362800,0.006655524,0.006633473,17476.50977,17700.88477,175.6557832,233.7506338,-133.1503906,0.008845336,50.36457626,-1.938955819,5.148486951,196.0267751,0.0110678,0.014117735,0,1,0.75460345,1
3/8/2023,17754.40039,17766.5,17602.25,17665.75,267000,0.002425051,0.002422116,17566.6,17702.52979,180.4748058,234.0189635,-72.29882813,0.008899134,51.81142677,15.96262049,5.153918084,193.7570054,0.010913182,0.014117735,4,-1,0.040668044,0
3/9/2023,17589.59961,17772.34961,17573.59961,17772.05078,262400,-0.00928225,-0.009325598,17594.33984,17688.4248,168.5079449,231.7767242,35.29882813,0.007932151,46.24169128,16.78760725,5.108606537,194.1136479,0.011035706,0.014117735,0,-1,0.08501165,0
3/10/2023,17412.90039,17451.5,17324.34961,17443.80078,235900,-0.010045665,-0.010096463,17612.53984,17664.39736,132.872617,234.2986041,-98.34960938,0.008556257,41.1356175,6.068478514,5.171215891,199.1948159,0.011439497,0.014117735,4,-1,0.18226157,0
3/13/2023,17154.30078,17529.90039,17113.44922,17421.90039,254900,-0.014851036,-0.014962417,17524.53008,17629.2874,245.7356756,255.6376747,-311.5,0.009687831,35.03787532,-16.56488662,5.653428379,214.713127,0.012516577,0.014117735,0,-1,0.13337617,0
3/14/2023,17043.30078,17224.65039,16987.09961,17160.55078,290600,-0.006470681,-0.006491706,17390.90039,17592.90742,295.3398437,284.5604012,-349.3984375,0.009778046,32.79096843,-36.02216893,6.306067877,216.3443881,0.012693808,0.014117735,4,-1,0.16471209,0
3/15/2023,16972.15039,17211.34961,16938.90039,17166.44922,248200,-0.004174684,-0.004183422,17234.45039,17545.02246,259.6819175,304.7404142,-331.7988281,0.009749523,31.40092383,-49.84355039,6.771703262,220.351876,0.012983144,0.014117735,0,1,0.8821082,1
3/16/2023,16985.59961,17062.44922,16850.15039,16994.65039,349800,0.000792429,0.000792115,17113.65039,17493.50996,182.051735,308.0219277,-465.3007813,0.00912219,31.98782585,-53.89536576,6.864777599,219.7766583,0.012938999,0.014117735,4,1,0.84755385,1
3/17/2023,17100.05078,17145.80078,16958.15039,17111.80078,408100,0.00673813,0.00671553,17051.08047,17446.72002,76.86147952,291.9593077,-221.8496094,0.009398203,36.93274433,-45.04285638,6.524245993,217.4819249,0.012718203,0.014117735,0,-1,0.08818129,0
